Sample Name	Protocol REF	Parameter Value[FHB]	Unit	Term Source REF	Parameter Value[DTR]	Unit	Term Source REF	Parameter Value[SEP]	Unit	Term Source REF
sample_2450	Phenotyping	20.1388888888889	score	UO	12.0	score	UO		score	UO
sample_2451	Phenotyping	3.21111111111111	score	UO	8.5	score	UO		score	UO
sample_2452	Phenotyping	21.0	score	UO	27.75	score	UO		score	UO
sample_2453	Phenotyping	16.6666666666667	score	UO	18.25	score	UO		score	UO
sample_2454	Phenotyping	2.91666666666667	score	UO	5.5	score	UO		score	UO
sample_2455	Phenotyping	16.3333333333333	score	UO	17.75	score	UO		score	UO
sample_2456	Phenotyping	10.5	score	UO	17.75	score	UO		score	UO
sample_2457	Phenotyping	16.9444444444444	score	UO	17.0	score	UO		score	UO
sample_2458	Phenotyping	18.7833333333333	score	UO	16.5	score	UO		score	UO
sample_2459	Phenotyping	22.8	score	UO	19.5	score	UO		score	UO
sample_246	Phenotyping	5.8	score	UO		score	UO		score	UO
sample_2460	Phenotyping	5.19444444444444	score	UO		score	UO		score	UO
sample_2461	Phenotyping	3.67333333333333	score	UO	16.5	score	UO		score	UO
sample_2462	Phenotyping	14.6844444444444	score	UO	6.0	score	UO		score	UO
sample_2463	Phenotyping	3.5	score	UO	7.5	score	UO		score	UO
sample_2464	Phenotyping	16.6666666666667	score	UO	12.75	score	UO		score	UO
sample_2465	Phenotyping	33.0555555555556	score	UO	12.75	score	UO		score	UO
sample_2466	Phenotyping	24.3	score	UO	8.5	score	UO		score	UO
sample_2467	Phenotyping	17.7222222222222	score	UO	21.25	score	UO		score	UO
sample_2468	Phenotyping	20.1388888888889	score	UO	23.25	score	UO		score	UO
sample_2469	Phenotyping	8.08888888888889	score	UO	8.5	score	UO		score	UO
sample_247	Phenotyping	3.6	score	UO		score	UO		score	UO
sample_2470	Phenotyping	24.0	score	UO	9.5	score	UO		score	UO
sample_2471	Phenotyping	14.6666666666667	score	UO	2.25	score	UO		score	UO
sample_2472	Phenotyping	18.85	score	UO	4.75	score	UO		score	UO
sample_2473	Phenotyping	39.4166666666667	score	UO	13.25	score	UO		score	UO
sample_2474	Phenotyping	29.0	score	UO	12.0	score	UO		score	UO
sample_2475	Phenotyping	33.0555555555556	score	UO		score	UO		score	UO
sample_2476	Phenotyping	4.53888888888889	score	UO	7.25	score	UO		score	UO
sample_2477	Phenotyping	5.01666666666667	score	UO	9.75	score	UO		score	UO
sample_2478	Phenotyping	0.0	score	UO	3.75	score	UO		score	UO
sample_2479	Phenotyping	11.6666666666667	score	UO	19.0	score	UO		score	UO
sample_248	Phenotyping	4.66666666666667	score	UO		score	UO		score	UO
sample_2480	Phenotyping	16.0	score	UO	11.5	score	UO		score	UO
sample_2481	Phenotyping	14.6666666666667	score	UO	18.25	score	UO		score	UO
sample_2482	Phenotyping	14.0555555555556	score	UO	23.75	score	UO		score	UO
sample_2483	Phenotyping	17.4222222222222	score	UO	15.0	score	UO		score	UO
sample_2484	Phenotyping	14.25	score	UO		score	UO		score	UO
sample_2485	Phenotyping	11.3333333333333	score	UO	6.0	score	UO		score	UO
sample_2486	Phenotyping	19.7888888888889	score	UO	5.5	score	UO		score	UO
sample_2487	Phenotyping	22.3888888888889	score	UO	7.25	score	UO		score	UO
sample_2488	Phenotyping	9.83888888888889	score	UO	14.0	score	UO		score	UO
sample_2489	Phenotyping	8.30555555555556	score	UO	14.5	score	UO		score	UO
sample_249	Phenotyping	9.2	score	UO		score	UO		score	UO
sample_2490	Phenotyping	1.91666666666667	score	UO	18.75	score	UO		score	UO
sample_2491	Phenotyping	10.6666666666667	score	UO	6.5	score	UO		score	UO
sample_2492	Phenotyping	12.7777777777778	score	UO	11.5	score	UO		score	UO
sample_2493	Phenotyping	1.01111111111111	score	UO	10.75	score	UO		score	UO
sample_2494	Phenotyping	6.06666666666667	score	UO	3.25	score	UO		score	UO
sample_2495	Phenotyping	4.81666666666667	score	UO	6.0	score	UO		score	UO
sample_2496	Phenotyping	12.7111111111111	score	UO	8.0	score	UO		score	UO
sample_2497	Phenotyping	14.1666666666667	score	UO	11.0	score	UO		score	UO
sample_2498	Phenotyping	26.6666666666667	score	UO	12.75	score	UO		score	UO
sample_2499	Phenotyping	1.95555555555556	score	UO	7.75	score	UO		score	UO
sample_25	Phenotyping	2.27333333333333	score	UO		score	UO		score	UO
sample_250	Phenotyping	12.1955555555556	score	UO		score	UO		score	UO
sample_2500	Phenotyping	15.4555555555556	score	UO	14.75	score	UO		score	UO
sample_2501	Phenotyping	16.6666666666667	score	UO	11.5	score	UO		score	UO
sample_2502	Phenotyping	1.3	score	UO	10.5	score	UO		score	UO
sample_2503	Phenotyping	15.1666666666667	score	UO	7.0	score	UO		score	UO
sample_2504	Phenotyping	17.3611111111111	score	UO	11.5	score	UO		score	UO
sample_2505	Phenotyping	10.5444444444444	score	UO	6.0	score	UO		score	UO
sample_2506	Phenotyping	24.75	score	UO	21.5	score	UO		score	UO
sample_2507	Phenotyping	12.7777777777778	score	UO	17.0	score	UO		score	UO
sample_2508	Phenotyping	8.05555555555555	score	UO	14.25	score	UO		score	UO
sample_2509	Phenotyping	18.7777777777778	score	UO	15.25	score	UO		score	UO
sample_251	Phenotyping	12.35	score	UO		score	UO		score	UO
sample_2510	Phenotyping	16.6444444444444	score	UO	14.0	score	UO		score	UO
sample_2511	Phenotyping	9.96666666666667	score	UO	7.75	score	UO		score	UO
sample_2512	Phenotyping	20.5333333333333	score	UO	26.25	score	UO		score	UO
sample_2513	Phenotyping	31.1111111111111	score	UO	9.0	score	UO		score	UO
sample_2514	Phenotyping	23.4666666666667	score	UO	7.25	score	UO		score	UO
sample_2515	Phenotyping	5.5	score	UO	8.25	score	UO		score	UO
sample_2516	Phenotyping	9.16666666666667	score	UO	8.0	score	UO		score	UO
sample_2517	Phenotyping	12.9111111111111	score	UO		score	UO		score	UO
sample_2518	Phenotyping	22.5555555555556	score	UO	23.25	score	UO		score	UO
sample_2519	Phenotyping	26.5833333333333	score	UO	16.5	score	UO		score	UO
sample_252	Phenotyping	21.1833333333333	score	UO		score	UO		score	UO
sample_2520	Phenotyping	5.23888888888889	score	UO	9.5	score	UO		score	UO
sample_2521	Phenotyping	18.0555555555556	score	UO	14.0	score	UO		score	UO
sample_2522	Phenotyping	31.1666666666667	score	UO	17.0	score	UO		score	UO
sample_2523	Phenotyping	15.75	score	UO		score	UO		score	UO
sample_2524	Phenotyping	14.5833333333333	score	UO	12.75	score	UO		score	UO
sample_2525	Phenotyping	14.5833333333333	score	UO	9.0	score	UO		score	UO
sample_2526	Phenotyping	17.25	score	UO	6.75	score	UO		score	UO
sample_2527	Phenotyping	15.9722222222222	score	UO	18.5	score	UO		score	UO
sample_2528	Phenotyping	16.6666666666667	score	UO	25.75	score	UO		score	UO
sample_2529	Phenotyping	19.3333333333333	score	UO		score	UO		score	UO
sample_253	Phenotyping	14.5833333333333	score	UO		score	UO		score	UO
sample_2530	Phenotyping	10.3888888888889	score	UO	14.0	score	UO		score	UO
sample_2531	Phenotyping	14.8611111111111	score	UO	22.0	score	UO		score	UO
sample_2532	Phenotyping	22.5	score	UO	16.5	score	UO		score	UO
sample_2533	Phenotyping	31.6666666666667	score	UO	14.0	score	UO		score	UO
sample_2534	Phenotyping	4.83333333333333	score	UO	10.25	score	UO		score	UO
sample_2535	Phenotyping	21.6666666666667	score	UO	7.25	score	UO		score	UO
sample_2536	Phenotyping	7.22222222222222	score	UO	8.25	score	UO		score	UO
sample_2537	Phenotyping	9.38888888888889	score	UO	11.0	score	UO		score	UO
sample_2538	Phenotyping	1.25	score	UO	3.83333333333333	score	UO		score	UO
sample_2539	Phenotyping	17.3333333333333	score	UO	6.5	score	UO		score	UO
sample_254	Phenotyping	18.5777777777778	score	UO		score	UO		score	UO
sample_2540	Phenotyping	21.5277777777778	score	UO	8.5	score	UO		score	UO
sample_2541	Phenotyping	12.2222222222222	score	UO		score	UO		score	UO
sample_2542	Phenotyping	20.0	score	UO	12.25	score	UO		score	UO
sample_2543	Phenotyping	38.2222222222222	score	UO	22.5	score	UO		score	UO
sample_2544	Phenotyping	10.0	score	UO		score	UO		score	UO
sample_2545	Phenotyping	15.5888888888889	score	UO	17.75	score	UO		score	UO
sample_2546	Phenotyping	11.9	score	UO	13.75	score	UO		score	UO
sample_2547	Phenotyping	2.91666666666667	score	UO		score	UO		score	UO
sample_2548	Phenotyping	6.32777777777778	score	UO	9.0	score	UO		score	UO
sample_2549	Phenotyping	1.44444444444444	score	UO	7.25	score	UO		score	UO
sample_255	Phenotyping	12.1388888888889	score	UO		score	UO		score	UO
sample_2550	Phenotyping	6.06333333333333	score	UO		score	UO		score	UO
sample_2551	Phenotyping	17.7222222222222	score	UO	11.5	score	UO		score	UO
sample_2552	Phenotyping	18.0555555555556	score	UO	13.25	score	UO		score	UO
sample_2553	Phenotyping	10.2222222222222	score	UO		score	UO		score	UO
sample_2554	Phenotyping	13.0	score	UO	14.5	score	UO		score	UO
sample_2555	Phenotyping	7.91666666666667	score	UO	11.0	score	UO		score	UO
sample_2556	Phenotyping	7.6	score	UO	9.75	score	UO		score	UO
sample_2557	Phenotyping	18.7777777777778	score	UO	22.75	score	UO		score	UO
sample_2558	Phenotyping	3.58333333333333	score	UO	13.75	score	UO		score	UO
sample_2559	Phenotyping	12.1388888888889	score	UO	9.5	score	UO		score	UO
sample_256	Phenotyping	19.95	score	UO		score	UO		score	UO
sample_2560	Phenotyping	16.6666666666667	score	UO	23.25	score	UO		score	UO
sample_2561	Phenotyping	24.1666666666667	score	UO	14.0	score	UO		score	UO
sample_2562	Phenotyping	24.8888888888889	score	UO	12.75	score	UO		score	UO
sample_2563	Phenotyping	7.22222222222222	score	UO	8.5	score	UO		score	UO
sample_2564	Phenotyping	9.33333333333333	score	UO	10.25	score	UO		score	UO
sample_2565	Phenotyping	6.77222222222222	score	UO		score	UO		score	UO
sample_2566	Phenotyping	11.8888888888889	score	UO	13.5	score	UO		score	UO
sample_2567	Phenotyping	18.0	score	UO	9.75	score	UO		score	UO
sample_2568	Phenotyping	15.2777777777778	score	UO	9.0	score	UO		score	UO
sample_2569	Phenotyping	14.6944444444444	score	UO	9.75	score	UO		score	UO
sample_257	Phenotyping	25.9777777777778	score	UO		score	UO		score	UO
sample_2570	Phenotyping	10.4166666666667	score	UO	5.5	score	UO		score	UO
sample_2571	Phenotyping	11.1944444444444	score	UO	3.91666666666667	score	UO		score	UO
sample_2572	Phenotyping	11.5	score	UO	19.0	score	UO		score	UO
sample_2573	Phenotyping	21.3333333333333	score	UO	12.5	score	UO		score	UO
sample_2574	Phenotyping	5.0	score	UO	14.5	score	UO		score	UO
sample_2575	Phenotyping	19.4444444444444	score	UO	22.75	score	UO		score	UO
sample_2576	Phenotyping	11.8055555555556	score	UO	8.0	score	UO		score	UO
sample_2577	Phenotyping	0.533333333333333	score	UO	7.5	score	UO		score	UO
sample_2578	Phenotyping	5.77777777777778	score	UO	9.25	score	UO		score	UO
sample_2579	Phenotyping	5.55777777777778	score	UO	11.5	score	UO		score	UO
sample_258	Phenotyping	35.3888888888889	score	UO		score	UO		score	UO
sample_2580	Phenotyping	5.0	score	UO		score	UO		score	UO
sample_2581	Phenotyping	12.2222222222222	score	UO	6.5	score	UO		score	UO
sample_2582	Phenotyping	13.7222222222222	score	UO	11.0	score	UO		score	UO
sample_2583	Phenotyping	7.35	score	UO	9.25	score	UO		score	UO
sample_2584	Phenotyping	16.3333333333333	score	UO	8.0	score	UO		score	UO
sample_2585	Phenotyping	21.75	score	UO	12.75	score	UO		score	UO
sample_2586	Phenotyping	12.25	score	UO	10.5	score	UO		score	UO
sample_2587	Phenotyping	26.0333333333333	score	UO	11.5	score	UO		score	UO
sample_2588	Phenotyping	24.3555555555556	score	UO	12.0	score	UO		score	UO
sample_2589	Phenotyping	0.488888888888889	score	UO	15.0	score	UO		score	UO
sample_259	Phenotyping	30.6111111111111	score	UO		score	UO		score	UO
sample_2590	Phenotyping	21.5277777777778	score	UO	5.25	score	UO		score	UO
sample_2591	Phenotyping	3.55555555555556	score	UO	15.25	score	UO		score	UO
sample_2592	Phenotyping	22.0	score	UO	9.5	score	UO		score	UO
sample_2593	Phenotyping	37.5833333333333	score	UO	6.5	score	UO		score	UO
sample_2594	Phenotyping	40.0	score	UO	10.25	score	UO		score	UO
sample_2595	Phenotyping	35.8888888888889	score	UO	9.75	score	UO		score	UO
sample_2596	Phenotyping	38.7222222222222	score	UO	8.0	score	UO		score	UO
sample_2597	Phenotyping	11.8055555555556	score	UO	10.25	score	UO		score	UO
sample_2598	Phenotyping	7.65555555555556	score	UO		score	UO		score	UO
sample_2599	Phenotyping	26.4444444444444	score	UO	17.0	score	UO		score	UO
sample_26	Phenotyping	1.0	score	UO		score	UO		score	UO
sample_260	Phenotyping	7.07222222222222	score	UO		score	UO		score	UO
sample_2600	Phenotyping	16.6666666666667	score	UO	20.75	score	UO		score	UO
sample_2601	Phenotyping	3.3	score	UO		score	UO		score	UO
sample_2602	Phenotyping	18.0	score	UO	7.75	score	UO		score	UO
sample_2603	Phenotyping	7.7	score	UO	7.25	score	UO		score	UO
sample_2604	Phenotyping	0.933333333333333	score	UO	2.33333333333333	score	UO		score	UO
sample_2605	Phenotyping	14.3	score	UO	13.5	score	UO		score	UO
sample_2606	Phenotyping	10.9933333333333	score	UO	6.5	score	UO		score	UO
sample_2607	Phenotyping	19.5	score	UO	9.75	score	UO		score	UO
sample_2608	Phenotyping	14.0555555555556	score	UO	13.5	score	UO		score	UO
sample_2609	Phenotyping	9.2	score	UO	20.25	score	UO		score	UO
sample_261	Phenotyping	8.55555555555556	score	UO		score	UO		score	UO
sample_2610	Phenotyping	14.9111111111111	score	UO	9.75	score	UO		score	UO
sample_2611	Phenotyping	14.3111111111111	score	UO	9.75	score	UO		score	UO
sample_2612	Phenotyping	18.6666666666667	score	UO	6.25	score	UO		score	UO
sample_2613	Phenotyping	16.9	score	UO	10.75	score	UO		score	UO
sample_2614	Phenotyping	28.1611111111111	score	UO	11.0	score	UO		score	UO
sample_2615	Phenotyping	31.0	score	UO	11.0	score	UO		score	UO
sample_2616	Phenotyping	14.0555555555556	score	UO	8.5	score	UO		score	UO
sample_2617	Phenotyping	23.8333333333333	score	UO	9.75	score	UO		score	UO
sample_2618	Phenotyping	12.0	score	UO	6.25	score	UO		score	UO
sample_2619	Phenotyping	9.48888888888889	score	UO		score	UO		score	UO
sample_262	Phenotyping	26.4444444444444	score	UO		score	UO		score	UO
sample_2620	Phenotyping	34.4444444444444	score	UO	17.0	score	UO		score	UO
sample_2621	Phenotyping	2.63888888888889	score	UO	17.0	score	UO		score	UO
sample_2622	Phenotyping	16.8888888888889	score	UO	8.75	score	UO		score	UO
sample_2623	Phenotyping	14.2666666666667	score	UO	22.75	score	UO		score	UO
sample_2624	Phenotyping	7.58333333333333	score	UO	5.5	score	UO		score	UO
sample_2625	Phenotyping	13.0333333333333	score	UO	9.75	score	UO		score	UO
sample_2626	Phenotyping	15.2777777777778	score	UO	13.25	score	UO		score	UO
sample_2627	Phenotyping	9.02777777777778	score	UO	10.25	score	UO		score	UO
sample_2628	Phenotyping	13.2222222222222	score	UO		score	UO		score	UO
sample_2629	Phenotyping	20.1388888888889	score	UO	11.5	score	UO		score	UO
sample_263	Phenotyping	26.1666666666667	score	UO		score	UO		score	UO
sample_2630	Phenotyping	9.58333333333333	score	UO	11.25	score	UO		score	UO
sample_2631	Phenotyping	10.5555555555556	score	UO	7.25	score	UO		score	UO
sample_2632	Phenotyping	14.5044444444444	score	UO	21.25	score	UO		score	UO
sample_2633	Phenotyping	9.77777777777778	score	UO	16.5	score	UO		score	UO
sample_2634	Phenotyping	12.9333333333333	score	UO	9.5	score	UO		score	UO
sample_2635	Phenotyping	17.3555555555556	score	UO	9.0	score	UO		score	UO
sample_2636	Phenotyping	12.9333333333333	score	UO	11.0	score	UO		score	UO
sample_2637	Phenotyping	0.0055555555555555	score	UO	3.83333333333333	score	UO		score	UO
sample_2638	Phenotyping	22.5	score	UO	20.25	score	UO		score	UO
sample_2639	Phenotyping	21.75	score	UO	10.75	score	UO		score	UO
sample_264	Phenotyping	21.0	score	UO		score	UO		score	UO
sample_2640	Phenotyping	7.41111111111111	score	UO		score	UO		score	UO
sample_2641	Phenotyping	27.2222222222222	score	UO	6.0	score	UO		score	UO
sample_2642	Phenotyping	2.95833333333333	score	UO	4.25	score	UO		score	UO
sample_2643	Phenotyping	30.1388888888889	score	UO	10.5	score	UO		score	UO
sample_2644	Phenotyping	12.3944444444444	score	UO	8.0	score	UO		score	UO
sample_2645	Phenotyping	7.07222222222222	score	UO	12.0	score	UO		score	UO
sample_2646	Phenotyping	7.70555555555556	score	UO	10.75	score	UO		score	UO
sample_2647	Phenotyping	6.65	score	UO	6.0	score	UO		score	UO
sample_2648	Phenotyping	7.55555555555556	score	UO	15.25	score	UO		score	UO
sample_2649	Phenotyping	6.2	score	UO	8.25	score	UO		score	UO
sample_265	Phenotyping	12.6666666666667	score	UO		score	UO		score	UO
sample_2650	Phenotyping	11.7	score	UO	6.5	score	UO		score	UO
sample_2651	Phenotyping	20.41	score	UO	6.75	score	UO		score	UO
sample_2652	Phenotyping	4.71111111111111	score	UO	6.0	score	UO		score	UO
sample_2653	Phenotyping	16.6111111111111	score	UO	8.5	score	UO		score	UO
sample_2654	Phenotyping	8.5	score	UO	6.75	score	UO		score	UO
sample_2655	Phenotyping	9.44444444444444	score	UO		score	UO		score	UO
sample_2656	Phenotyping	37.5833333333333	score	UO	4.75	score	UO		score	UO
sample_2657	Phenotyping	25.7777777777778	score	UO	12.75	score	UO		score	UO
sample_2658	Phenotyping	4.52222222222222	score	UO	4.75	score	UO		score	UO
sample_2659	Phenotyping	1.16666666666667	score	UO	7.75	score	UO		score	UO
sample_266	Phenotyping	16.25	score	UO		score	UO		score	UO
sample_2660	Phenotyping	6.25	score	UO	5.0	score	UO		score	UO
sample_2661	Phenotyping	5.59444444444444	score	UO		score	UO		score	UO
sample_2662	Phenotyping	35.3055555555556	score	UO	17.75	score	UO		score	UO
sample_2663	Phenotyping	27.0	score	UO	7.75	score	UO		score	UO
sample_2664	Phenotyping	28.4444444444444	score	UO	9.0	score	UO		score	UO
sample_2665	Phenotyping	27.8666666666667	score	UO	22.75	score	UO		score	UO
sample_2666	Phenotyping	31.6666666666667	score	UO	9.0	score	UO		score	UO
sample_2667	Phenotyping	1.3	score	UO	15.75	score	UO		score	UO
sample_2668	Phenotyping	14.25	score	UO	6.5	score	UO		score	UO
sample_2669	Phenotyping	17.08	score	UO	14.75	score	UO		score	UO
sample_267	Phenotyping	34.0	score	UO		score	UO		score	UO
sample_2670	Phenotyping	9.33333333333333	score	UO	6.0	score	UO		score	UO
sample_2671	Phenotyping	28.3333333333333	score	UO	13.5	score	UO		score	UO
sample_2672	Phenotyping	32.2222222222222	score	UO	9.5	score	UO		score	UO
sample_2673	Phenotyping	7.35	score	UO		score	UO		score	UO
sample_2674	Phenotyping	8.2	score	UO	13.5	score	UO		score	UO
sample_2675	Phenotyping	5.41333333333333	score	UO	4.0	score	UO		score	UO
sample_2676	Phenotyping	4.66666666666667	score	UO		score	UO		score	UO
sample_2677	Phenotyping	6.61111111111111	score	UO	10.5	score	UO		score	UO
sample_2678	Phenotyping	15.2444444444444	score	UO	19.5	score	UO		score	UO
sample_2679	Phenotyping	10.7666666666667	score	UO	9.75	score	UO		score	UO
sample_268	Phenotyping	3.46666666666667	score	UO		score	UO		score	UO
sample_2680	Phenotyping	15.6933333333333	score	UO	11.0	score	UO		score	UO
sample_2681	Phenotyping	12.7777777777778	score	UO	9.75	score	UO		score	UO
sample_2682	Phenotyping	14.6666666666667	score	UO	9.0	score	UO		score	UO
sample_2683	Phenotyping	20.4611111111111	score	UO	17.75	score	UO		score	UO
sample_2684	Phenotyping	17.1111111111111	score	UO	19.5	score	UO		score	UO
sample_2685	Phenotyping	2.66666666666667	score	UO	20.75	score	UO		score	UO
sample_2686	Phenotyping	20.0666666666667	score	UO	7.75	score	UO		score	UO
sample_2687	Phenotyping	14.0	score	UO	9.75	score	UO		score	UO
sample_2688	Phenotyping	22.5777777777778	score	UO		score	UO		score	UO
sample_2689	Phenotyping	14.0	score	UO	12.0	score	UO		score	UO
sample_269	Phenotyping	3.21111111111111	score	UO		score	UO		score	UO
sample_2690	Phenotyping	10.4777777777778	score	UO	4.75	score	UO		score	UO
sample_2691	Phenotyping	19.8	score	UO	9.75	score	UO		score	UO
sample_2692	Phenotyping	34.9444444444444	score	UO	11.5	score	UO		score	UO
sample_2693	Phenotyping	30.2222222222222	score	UO	15.75	score	UO		score	UO
sample_2694	Phenotyping	37.9166666666667	score	UO	8.5	score	UO		score	UO
sample_2695	Phenotyping	12.3944444444444	score	UO	15.25	score	UO		score	UO
sample_2696	Phenotyping	24.9722222222222	score	UO	8.25	score	UO		score	UO
sample_2697	Phenotyping	1.01111111111111	score	UO	10.5	score	UO		score	UO
sample_2698	Phenotyping	42.7777777777778	score	UO	30.25	score	UO		score	UO
sample_2699	Phenotyping	48.75	score	UO	11.0	score	UO		score	UO
sample_27	Phenotyping	1.79111111111111	score	UO		score	UO		score	UO
sample_270	Phenotyping	5.21333333333333	score	UO		score	UO		score	UO
sample_2700	Phenotyping	0.533333333333333	score	UO	19.0	score	UO		score	UO
sample_2701	Phenotyping	8.33333333333333	score	UO	12.0	score	UO		score	UO
sample_2702	Phenotyping	7.66666666666667	score	UO	9.75	score	UO		score	UO
sample_2703	Phenotyping	3.77777777777778	score	UO	3.16666666666667	score	UO		score	UO
sample_2704	Phenotyping	5.0	score	UO	19.0	score	UO		score	UO
sample_2705	Phenotyping	7.55555555555556	score	UO	8.0	score	UO		score	UO
sample_2706	Phenotyping	8.12777777777778	score	UO	10.25	score	UO		score	UO
sample_2707	Phenotyping	11.7333333333333	score	UO	8.25	score	UO		score	UO
sample_2708	Phenotyping	9.48888888888889	score	UO	14.75	score	UO		score	UO
sample_2709	Phenotyping	8.06666666666667	score	UO	8.5	score	UO		score	UO
sample_271	Phenotyping	3.03333333333333	score	UO		score	UO		score	UO
sample_2710	Phenotyping	28.0	score	UO	5.25	score	UO		score	UO
sample_2711	Phenotyping	40.0	score	UO	5.5	score	UO		score	UO
sample_2712	Phenotyping	17.3611111111111	score	UO	9.0	score	UO		score	UO
sample_2713	Phenotyping	22.9166666666667	score	UO	9.75	score	UO		score	UO
sample_2714	Phenotyping	5.0	score	UO	11.5	score	UO		score	UO
sample_2715	Phenotyping	0.85	score	UO		score	UO		score	UO
